Date,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent,Country,Objective
1/6/2021,31416,44888,154,24,164,,,3,,6,1,,,214.69,Qatar,CPLPV
1/6/2021,71554,74743,145,14,4891,4734,976,,1,11,,1045,,189.34,Qatar,CPMR
31/05/2021,24192,35233,150,45,160,,,4,,6,,,4,210.38,Qatar,CPLPV
31/05/2021,68496,70852,111,7,4486,4362,780,,1,12,,870,,181.25,Qatar,CPMR
31/05/2021,19696,22263,903,102,2402,1485,355,,2,12,,579,,48.16,na,CPC
31/05/2021,866943,872998,2059,229,48089,45833,3667,33,9,151,4,10310,6,458.75,Egypt,CPMR
31/05/2021,152544,168355,75,59,34777,34657,17467,4,6,32,3,34808,,154.5,Egypt,CPE
31/05/2021,1903,2137,19,5,19,,,,,,,,,11.32,Egypt,CPL
30/05/2021,10648,12044,59,19,65,,,3,1,2,,,,82.91,Qatar,CPLPV
30/05/2021,60080,63179,98,13,3565,3456,592,,1,10,,628,,154.29,Qatar,CPMR
30/05/2021,22200,25746,734,66,2392,1646,339,4,1,7,,568,1,55.77,na,CPC
30/05/2021,848647,863707,2131,277,48583,46258,3678,27,14,149,4,10361,7,481.46,Egypt,CPMR
30/05/2021,146912,165150,71,57,35405,35282,18018,19,3,27,3,35537,,159.63,Egypt,CPE
30/05/2021,8182,8309,53,9,64,,,5,,6,,,6,70.09,Egypt,CPL
29/05/2021,52144,54144,106,11,3584,3469,709,1,,8,,743,,146.24,Qatar,CPMR
29/05/2021,20944,23678,757,55,2267,1500,324,2,,8,,519,1,56.18,na,CPC
29/05/2021,843776,850507,2206,257,47818,45443,3671,28,11,129,1,10320,2,474.74,Egypt,CPMR
29/05/2021,128224,146096,99,88,33534,33389,16998,17,2,24,3,33625,,156.52,Egypt,CPE
29/05/2021,18056,21326,143,35,160,,,5,2,10,,,26,162.87,Egypt,CPL
28/05/2021,57520,60829,75,6,3418,3325,657,,1,17,,675,,141.29,Qatar,CPMR
28/05/2021,19728,23608,811,69,2530,1710,378,1,,8,,604,,56.24,na,CPC
28/05/2021,847942,847942,2302,264,48793,46272,3640,33,17,169,,10369,4,486.88,Egypt,CPMR
28/05/2021,132160,150740,95,74,36161,36008,18801,15,3,35,5,36240,,169.1,Egypt,CPE
28/05/2021,17332,20606,139,34,163,,,10,2,10,2,,18,158.24,Egypt,CPL
27/05/2021,63001,65948,67,8,2759,2682,428,,,10,,449,,140.42,Qatar,CPMR
27/05/2021,19222,22248,728,44,2033,1296,269,,,9,,452,,52.83,na,CPC
27/05/2021,792362,801878,2362,251,44993,42428,3282,30,14,159,,9414,3,467.55,Egypt,CPMR
27/05/2021,104200,124315,43,36,31193,31109,15268,13,4,21,3,28883,,169.64,Egypt,CPE
27/05/2021,17236,20500,119,23,144,,,9,3,11,2,,17,157.27,Egypt,CPL
26/05/2021,88033,89507,96,8,3731,3621,591,,,14,,610,,141.15,Qatar,CPMR
26/05/2021,22592,25762,707,80,2155,1437,348,2,,9,,557,,53.43,na,CPC
26/05/2021,881832,881832,2319,294,51808,49273,3853,37,20,158,1,10806,,471.66,Egypt,CPMR
26/05/2021,184257,224818,141,107,45578,45268,10797,67,16,80,6,22484,,273.62,Egypt,CPE
26/05/2021,15904,19153,142,29,156,,,6,2,5,1,,19,131.44,Egypt,CPL
25/05/2021,59936,61356,112,1,2897,2764,489,,,21,,511,,78.9,Qatar,CPMR
25/05/2021,23360,25751,785,3,2280,1485,354,,1,9,,544,,53.12,na,CPC
25/05/2021,942209,942209,2467,21,56548,53843,4118,44,12,182,,11911,,471.88,Egypt,CPMR
25/05/2021,154753,196916,172,1,44715,44363,11236,62,12,92,14,22677,,244.77,Egypt,CPE
25/05/2021,6887,7577,47,1,54,,,2,1,4,,,8,50.69,Egypt,CPL
24/05/2021,76384,79479,286,,11194,10868,2677,3,3,34,,2824,,491.68,Qatar,CPMR
24/05/2021,23408,25558,819,,3159,2329,613,1,1,9,,897,,53.4,na,CPC
24/05/2021,915718,928496,2068,,56945,54659,4324,42,22,152,2,12034,,459.2,Egypt,CPMR
24/05/2021,152513,183989,154,,45921,45439,11557,44,16,191,6,23200,,257,Egypt,CPE
24/05/2021,8248,8890,38,,47,,,3,1,5,,,8,52.52,Egypt,CPL
23/05/2021,120192,126976,420,,15412,14890,3189,1,7,91,3,3389,,916.82,Qatar,CPMR
23/05/2021,26968,29987,726,,2685,1947,431,1,1,10,,684,,54.42,na,CPC
23/05/2021,1040898,1041429,2159,,65579,63185,4912,43,20,172,,13967,,471.22,Egypt,CPMR
23/05/2021,76721,82588,190,,2483,,,14,12,1632,5,,,160.05,Egypt,CPE
23/05/2021,13580,15099,80,,104,,,5,5,14,,,17,93.7,Egypt,CPL
22/05/2021,37248,38449,108,,6404,6170,1053,2,16,99,9,1116,,951,Qatar,CPMR
22/05/2021,27120,30867,759,,2789,2018,433,3,2,7,,673,,56.24,na,CPC
22/05/2021,1066758,1067160,2253,,66875,64337,4999,57,25,200,3,14197,,487.48,Egypt,CPMR
22/05/2021,78800,83993,137,,2418,,,17,16,1603,5,,,156.07,Egypt,CPE
22/05/2021,10796,12743,63,,76,,,2,3,8,,,9,90.06,Egypt,CPL
21/05/2021,61905,65019,79,,8504,8310,1212,5,14,87,9,1269,,874.95,Qatar,CPMR
21/05/2021,23928,27760,774,,2452,1669,381,2,,7,,596,,51.77,na,CPC
21/05/2021,993034,1009197,2135,,63297,60889,4831,48,25,199,1,13450,,467.47,Egypt,CPMR
21/05/2021,72769,78586,114,,2505,,,7,11,1850,2,,,153.34,Egypt,CPE
21/05/2021,11404,13173,59,,74,,,3,3,8,1,,7,88.35,Egypt,CPL
20/05/2021,91904,95767,98,,10522,10323,1396,1,13,77,10,1507,,924.96,Qatar,CPMR
20/05/2021,25648,28555,815,,2967,2142,569,3,1,6,,842,,54.5,na,CPC
20/05/2021,1002501,1009582,2220,,62982,60491,4946,49,24,196,2,13708,,467.22,Egypt,CPMR
20/05/2021,74960,79037,98,,2656,,,10,16,1962,4,,,154.11,Egypt,CPE
20/05/2021,12132,13143,41,,67,,,3,5,17,1,,5,89.85,Egypt,CPL
19/05/2021,39776,42588,254,,8242,7875,1855,4,1,102,6,2187,,868.57,Qatar,CPMR
19/05/2021,29217,32297,821,,2770,1934,415,,2,13,,681,,53.86,na,CPC
19/05/2021,1036289,1061476,2463,,67972,65204,5321,61,27,215,2,14943,,468.74,Egypt,CPMR
19/05/2021,114787,119453,56,1,4006,,,15,18,3247,4,,,259.81,Egypt,CPE
19/05/2021,13556,16468,75,,86,,,3,2,6,,,10,90.42,Egypt,CPL
18/05/2021,82224,88501,399,,15311,14764,3547,9,6,130,3,3939,,865.3,Qatar,CPMR
18/05/2021,31392,36342,938,,3432,2473,495,5,3,13,,822,,54.64,na,CPC
18/05/2021,1104645,1114769,2591,,73195,70273,5898,67,25,235,4,16384,,479.95,Egypt,CPMR
18/05/2021,131969,153622,30,,3424,,,12,,2446,4,,,292.07,Egypt,CPE
18/05/2021,15356,18221,86,1,106,,,5,1,11,3,,15,93.54,Egypt,CPL
17/05/2021,107264,117786,498,,18382,17753,4541,4,2,123,2,4872,,895.02,Qatar,CPMR
17/05/2021,31992,36943,980,,3438,2441,488,4,1,11,1,822,,48.42,na,CPC
17/05/2021,1169670,1176244,2974,,81383,77995,6665,88,55,270,1,18152,,455.55,Egypt,CPMR
17/05/2021,117887,136563,37,,3487,,,19,3,2585,7,,,242.66,Egypt,CPE
17/05/2021,14292,16380,78,1,92,,,3,1,10,,,6,88.11,Egypt,CPL
16/05/2021,164512,170601,712,,22357,21530,4890,7,4,99,5,5140,,920.2,Qatar,CPMR
16/05/2021,38408,44472,1071,,3537,2447,563,2,1,15,1,874,,55.38,na,CPC
16/05/2021,678784,679852,1521,,40356,38643,3320,38,11,142,1,8947,,213.09,Egypt,CPMR
16/05/2021,64016,71403,19,,2351,,,3,1,1871,1,,,137.11,Egypt,CPE
16/05/2021,71040,81882,425,3,481,,,13,2,37,4,,43,500.05,Egypt,CPL
15/05/2021,3033,3173,24,,517,479,78,1,1,12,,103,,179.44,Qatar,CPMR
15/05/2021,35648,40975,1052,,3240,2165,495,3,3,16,1,768,,55.96,na,CPC
15/05/2021,212864,216403,343,,9007,8629,732,7,2,26,,1880,,52.95,Egypt,CPMR
15/05/2021,63184,68999,2,,2257,,,37,3,1890,6,,,182.37,Egypt,CPE
15/05/2021,52928,59338,256,,292,,,4,6,26,,,20,283.19,Egypt,CPL
14/05/2021,5439,5650,41,,969,903,151,1,,23,1,190,,329.86,Qatar,CPMR
14/05/2021,34328,39910,1070,,3232,2150,546,1,2,9,,807,,54.82,na,CPC
14/05/2021,203937,203937,294,,8407,8076,678,8,2,26,1,1812,,56.82,Egypt,CPMR
14/05/2021,90366,98566,1,,2363,,,93,3,1806,16,,,194.63,Egypt,CPE
14/05/2021,17430,19932,102,,113,,,5,2,4,,,13,108.56,Egypt,CPL
13/05/2021,7924,8340,55,,1523,1410,246,1,3,54,,315,,512.77,Qatar,CPMR
13/05/2021,30513,35492,968,,2965,1980,555,5,2,9,1,797,,54.7,na,CPC
13/05/2021,188190,188190,296,,7611,7281,578,6,4,23,1,1562,,55.9,Egypt,CPMR
13/05/2021,181601,191869,89,,4152,,,144,11,2471,31,,,295.88,Egypt,CPE
13/05/2021,16564,19395,87,,115,,,7,1,20,,,8,103.48,Egypt,CPL
12/5/2021,18638,20173,138,,4233,3936,799,3,2,149,5,951,,898.77,Qatar,CPMR
12/5/2021,25648,30034,984,,2888,1891,581,3,4,6,,787,,52.36,na,CPC
12/5/2021,146503,146567,220,,5323,5074,456,6,1,22,,1152,,47.77,Egypt,CPMR
12/5/2021,251151,280065,307,,6883,,,175,27,3805,49,,,455.38,Egypt,CPE
12/5/2021,11885,14496,68,,83,,,4,,10,1,,12,113.37,Egypt,CPL
11/5/2021,62003,66995,321,,11830,11306,2430,9,6,185,3,2652,,823.59,Qatar,CPMR
11/5/2021,24366,29248,971,,2941,1950,567,4,3,11,2,783,,57.02,na,CPC
11/5/2021,136439,137094,188,,4966,4759,360,1,1,17,,988,,57.57,Egypt,CPMR
11/5/2021,102722,117301,128,,2653,,,33,20,1493,14,,,219.83,Egypt,CPE
11/5/2021,15278,19463,108,1,139,,,7,2,20,2,,21,115.53,Egypt,CPL
10/5/2021,71958,76076,262,2,8994,8658,1783,1,2,71,,1905,,325.51,Qatar,CPMR
10/5/2021,13904,16017,683,,2044,1355,368,1,1,4,,534,,36.56,na,CPC
10/5/2021,13773,15040,149,,157,,,3,2,3,,,,18.16,Egypt,CPC
10/5/2021,149289,149289,250,,5554,5279,413,4,3,18,,1148,,51.93,Egypt,CPMR
10/5/2021,106899,120544,159,2,4188,,,50,27,2998,19,,,277.49,Egypt,CPE
10/5/2021,7019,7318,57,,60,,,2,,1,,,10,22.32,Egypt,CPL
9/5/2021,7492,8788,356,,944,582,151,,,6,,234,,26.29,na,CPC
9/5/2021,18440,21638,216,,229,,,4,,9,,,,26.97,Egypt,CPC
9/5/2021,151631,151631,245,,4901,4639,393,,2,15,,1063,,52.25,Egypt,CPMR
9/5/2021,49393,54558,9,,1902,,,4,2,1584,2,,,143.66,Egypt,CPE
9/5/2021,16609,19274,121,,144,,,8,1,14,,,25,55.93,Egypt,CPL
8/5/2021,6783,7728,398,,1086,682,149,1,,5,,242,,34.8,na,CPC
8/5/2021,17652,20237,190,,214,,,9,4,11,,,,25.94,Egypt,CPC
8/5/2021,115943,116526,155,,3638,3466,301,1,3,13,,794,,56.22,Egypt,CPMR
8/5/2021,48817,52347,32,,1948,,,3,2,1659,1,,,182.79,Egypt,CPE
8/5/2021,9384,10769,92,,101,,,2,1,6,,,7,50.11,Egypt,CPL
7/5/2021,9820,11241,613,,1980,1356,330,,,11,,511,,29.95,na,CPC
7/5/2021,19586,21984,293,,317,,,12,3,9,,,,29.29,Egypt,CPC
7/5/2021,97702,97702,148,,3295,3131,251,,1,15,,698,,64.97,Egypt,CPMR
7/5/2021,48766,51882,25,,2042,,,4,3,1739,3,,,162.32,Egypt,CPE
7/5/2021,10064,11017,80,,97,,,4,2,10,1,,17,82.7,Egypt,CPL
6/5/2021,2085,2102,156,,687,531,150,,,,,232,,9.18,na,CPC
6/5/2021,4539,4640,50,,56,,,2,,4,,,,9.34,Egypt,CPC
6/5/2021,47666,48302,48,,1458,1400,130,,,10,,315,,21.78,Egypt,CPMR
6/5/2021,213451,222093,47,,71823,69735,12012,6,28,1834,14,15203,,424.01,Egypt,CPE
6/5/2021,13204,15109,124,,142,,,4,2,10,2,,23,62.78,Egypt,CPL
5/5/2021,144325,152031,39,,53624,52348,9860,5,11,1165,9,12354,,297.56,Egypt,CPE
5/5/2021,8912,10039,99,,127,,,7,3,14,4,,30,40.84,Egypt,CPL
4/5/2021,172138,178329,20,,68658,68433,12761,3,12,185,5,16229,,240.17,Egypt,CPE
4/5/2021,14217,16691,156,,191,,,8,3,21,3,,32,69.33,Egypt,CPL
3/5/2021,151758,162338,19,,71838,71631,12740,3,11,169,5,16457,,241.52,Egypt,CPE
3/5/2021,13593,16428,132,,157,,,10,,14,1,,32,56.55,Egypt,CPL
2/5/2021,70540,77175,8,,38256,38160,7078,2,6,74,6,9364,,137.39,Egypt,CPE
2/5/2021,7627,8895,113,2,132,,,7,1,11,,,21,32.44,Egypt,CPL
30/04/2021,33276,39165,367,,429,,,26,5,30,1,,75,182.72,Egypt,CPL
30/04/2021,20164,21810,2291,,4951,2612,704,15,3,27,3,405,,72.01,Egypt,CPC
30/04/2021,497434,497434,1785,,31766,29819,4189,23,19,115,5,5633,,453.53,Egypt,CPMR
30/04/2021,202995,227508,30,,,82098,23248,6,10,296,15,30124,,521.41,Egypt,CPE
29/04/2021,27721,36194,385,,451,,,31,5,30,,,96,178.26,Egypt,CPL
29/04/2021,17420,19196,2260,,4970,2667,702,15,1,24,3,407,,72.89,Egypt,CPC
29/04/2021,475272,475272,1718,,30896,29027,4177,19,18,105,9,5417,,443.7,Egypt,CPMR
29/04/2021,403090,458913,140,,,152239,37905,29,19,393,21,64842,,1035.55,Egypt,CPE
28/04/2021,9062,9775,117,,143,,,12,2,10,2,,23,54.19,Egypt,CPL
28/04/2021,16692,18803,2471,,5187,2661,718,17,2,35,1,469,,72.03,Egypt,CPC
28/04/2021,449199,473081,1920,,34543,32477,4619,27,16,93,10,6266,,439.92,Egypt,CPMR
28/04/2021,188213,217574,85,,,70349,13792,41,10,99,7,34413,,450.9,Egypt,CPE
27/04/2021,8028,8557,144,,183,,,18,1,19,1,,32,56.83,Egypt,CPL
27/04/2021,16989,18800,2326,,4945,2569,722,16,2,29,3,432,,72.71,Egypt,CPC
27/04/2021,444331,464242,1748,,35440,33513,4775,33,25,118,3,6922,,426.38,Egypt,CPMR
27/04/2021,62571,65626,38,,,22969,5058,9,,41,1,11947,,192.14,Egypt,CPE
26/04/2021,59316,65469,282,,405,,,33,18,64,8,,54,558.04,Egypt,CPL
26/04/2021,17817,19780,2243,,4820,2534,668,11,1,28,3,407,,70.62,Egypt,CPC
26/04/2021,475182,480776,1819,,36126,34143,4818,27,19,109,9,6965,,414.54,Egypt,CPMR
25/04/2021,13481,15204,74,,123,,,16,4,28,1,,20,105.57,Egypt,CPL
25/04/2021,18275,20645,2256,,4819,2522,674,10,3,25,3,437,,71.96,Egypt,CPC
25/04/2021,492886,496074,1744,,35588,33673,4650,48,20,95,8,7608,,433.81,Egypt,CPMR
25/04/2021,38739,40483,32,,,,,7,1,424,5,,,101.61,Egypt,CPE
24/04/2021,14440,15923,119,,180,,,18,8,29,6,,28,108.54,Egypt,CPL
24/04/2021,14120,15520,1683,,3728,2003,513,15,1,23,3,329,,73.84,Egypt,CPC
24/04/2021,449794,460443,1550,,32101,30416,4341,15,14,100,6,6762,,422.87,Egypt,CPMR
24/04/2021,63728,75760,86,,,,,25,6,1443,7,,,300.4,Egypt,CPE
23/04/2021,13528,14996,84,,132,,,20,5,21,2,,19,104.91,Egypt,CPL
23/04/2021,16938,18938,2056,,4445,2342,635,9,4,32,2,399,,71.46,Egypt,CPC
23/04/2021,458279,458279,1369,,28701,27219,3803,19,9,73,12,6694,,425.15,Egypt,CPMR
23/04/2021,55793,68332,43,,,,,25,4,1470,12,,,293.32,Egypt,CPE
22/04/2021,14808,15856,97,,136,,,10,5,20,4,,20,100.29,Egypt,CPL
22/04/2021,17843,20035,2155,,4516,2330,646,13,,17,1,376,,71.14,Egypt,CPC
22/04/2021,415738,424110,1297,,27577,26153,3389,15,12,97,3,6218,,410.23,Egypt,CPMR
22/04/2021,32205,37916,22,,,,,18,5,1727,7,,,284.79,Egypt,CPE
21/04/2021,16187,17497,107,,144,,,13,2,19,3,,26,103.59,Egypt,CPL
21/04/2021,14120,15618,1774,,3809,2010,506,9,,15,1,305,,68.18,Egypt,CPC
21/04/2021,430681,446231,1644,,33398,31603,4264,22,16,108,5,6793,,417.48,Egypt,CPMR
21/04/2021,7972,8296,7,,,,,2,1,825,2,,,119.88,Egypt,CPE
20/04/2021,15107,16512,125,,162,,,10,7,14,6,,33,116.51,Egypt,CPL
20/04/2021,17961,20213,2332,,4947,2579,679,9,1,19,7,421,,70.2,Egypt,CPC
20/04/2021,441640,441640,1573,,32165,30430,3999,25,19,106,12,6953,,411.06,Egypt,CPMR
20/04/2021,59405,60357,25,,,18739,5562,26,21,97,10,4266,,90.9,Egypt,CPE
19/04/2021,18180,19880,127,,166,,,12,8,14,5,,28,103.73,Egypt,CPL
19/04/2021,18636,21192,2456,,5216,2723,698,6,3,25,3,455,,67.46,Egypt,CPC
19/04/2021,465302,470593,1516,,32778,31116,3856,17,20,101,8,7129,,406.6,Egypt,CPMR
19/04/2021,62516,64542,25,,,19120,5437,24,20,92,8,4236,,83.39,Egypt,CPE
18/04/2021,17701,18985,112,,161,,,12,6,27,4,,33,103.57,Egypt,CPL
18/04/2021,19839,22055,2562,,5435,2817,831,13,1,40,2,521,,70.05,Egypt,CPC
18/04/2021,477736,477736,1586,,32458,30712,4112,30,22,101,7,7365,,411.96,Egypt,CPMR
18/04/2021,60130,61918,29,,,18505,5446,21,28,106,7,4213,,85.04,Egypt,CPE
17/04/2021,12680,13992,91,,116,,,8,5,11,1,,19,78.9,Egypt,CPL
17/04/2021,17954,20422,2393,,5140,2684,680,17,2,37,7,453,,85.14,Egypt,CPC
17/04/2021,455744,469982,1252,,29321,27912,3559,34,28,84,10,8169,,411.95,Egypt,CPMR
17/04/2021,88396,92875,22,,,17082,5390,27,30,1788,15,4178,,231.92,Egypt,CPE
16/04/2021,14878,16321,93,,131,,,13,3,17,5,,23,123.83,Egypt,CPL
16/04/2021,19532,22309,2733,,5976,3116,858,22,3,98,4,561,,71.11,Egypt,CPC
16/04/2021,502163,503029,1394,,30538,29002,3763,24,18,83,16,8449,,414.09,Egypt,CPMR
16/04/2021,94053,99636,27,,,17330,6005,40,18,2079,13,4768,,249.75,Egypt,CPE
15/04/2021,13596,15079,107,,130,,,6,2,14,1,,32,102.84,Egypt,CPL
15/04/2021,14806,15939,1953,,4100,2111,569,10,,23,3,346,,55.74,Egypt,CPC
15/04/2021,406689,406689,963,,22053,20980,2871,24,8,69,9,5601,,292.63,Egypt,CPMR
15/04/2021,128812,133945,26,,,18611,7075,46,53,3720,22,5640,,324.45,Egypt,CPE
14/04/2021,12680,14599,117,,141,,,7,2,14,1,,24,110.67,Egypt,CPL
14/04/2021,6906,7501,757,,1790,1023,278,2,2,5,1,151,,26.7,Egypt,CPC
14/04/2021,196931,202773,511,,10766,10222,1493,4,10,15,4,1702,,136.54,Egypt,CPMR
14/04/2021,126331,131724,41,,,18729,6589,27,61,3113,16,5166,,343.01,Egypt,CPE
13/04/2021,13964,16104,126,,160,,,12,3,14,5,,41,111.01,Egypt,CPL
13/04/2021,9097,10036,851,,2262,1386,370,8,2,15,,220,,27.29,Egypt,CPC
13/04/2021,199821,200381,694,,13862,13103,2023,8,10,45,2,1425,,136.42,Egypt,CPMR
13/04/2021,127002,132932,53,,,20732,7606,59,47,3787,29,6036,,331.01,Egypt,CPE
12/4/2021,35872,43629,247,,300,,,4,3,43,3,,32,267.36,Egypt,CPL
12/4/2021,9620,10475,985,,2223,1224,274,3,,10,1,150,,27.6,Egypt,CPC
12/4/2021,205827,207247,785,,15537,14673,2115,18,12,48,1,1438,,134.82,Egypt,CPMR
12/4/2021,53749,56335,16,,,12739,4250,15,29,779,7,3262,,86.6,Egypt,CPE
11/4/2021,35208,41683,243,,304,,,13,6,41,1,,47,253.86,Egypt,CPL
11/4/2021,10688,11947,1115,,2465,1327,302,5,1,15,2,184,,28.35,Egypt,CPC
11/4/2021,227585,232066,845,,16874,15938,2213,13,15,61,2,1495,,138.19,Egypt,CPMR
11/4/2021,25072,25994,8,,,6836,2404,8,20,60,2,1859,,20.96,Egypt,CPE
10/4/2021,30297,39807,266,,316,,,9,5,33,3,,45,240.98,Egypt,CPL
10/4/2021,10408,11671,1089,,2338,1230,287,2,3,11,3,173,,27.25,Egypt,CPC
10/4/2021,241790,241790,879,,17840,16888,2320,12,10,51,,1586,,143,Egypt,CPMR
10/4/2021,33568,35321,10,,,6127,2333,5,9,348,2,1868,,52.72,Egypt,CPE
9/4/2021,10077,10357,75,,89,,,3,,9,2,,6,65.8,Egypt,CPL
9/4/2021,9638,10984,1153,,2589,1409,316,5,,16,6,219,,26.89,Egypt,CPC
9/4/2021,223809,226970,819,,17100,16201,2266,13,10,56,1,1513,,134.67,Egypt,CPMR
9/4/2021,29616,31691,9,,,5681,2220,14,12,349,1,1791,,53.32,Egypt,CPE
8/4/2021,11775,13560,1314,83,2854,1511,350,5,,21,3,211,,30.77,Egypt,CPC
8/4/2021,238225,238225,920,31,17583,16576,2249,16,15,56,,1576,,125.86,Egypt,CPMR
8/4/2021,118012,132383,10,2,,20661,6234,16,16,816,2,9113,,213.66,Egypt,CPE
7/4/2021,10166,12238,1314,243,3001,1659,498,7,1,17,3,293,,29.28,Egypt,CPC
7/4/2021,282884,290676,1121,109,19759,18570,2378,8,7,52,1,1628,,133.33,Egypt,CPMR
7/4/2021,127072,143087,29,9,,22584,5570,16,11,1494,6,8807,,269.24,Egypt,CPE
6/4/2021,6394,7440,756,148,1812,1038,326,7,1,9,1,206,,19.33,Egypt,CPC
6/4/2021,206546,206546,807,99,11499,10642,1392,11,6,33,,945,,82.27,Egypt,CPMR
6/4/2021,66288,72261,9,2,,13921,2825,7,2,615,,4910,,135.29,Egypt,CPE
3/4/2021,152771,164321,79,51,,43190,7714,46,14,970,11,5291,,263.24,Egypt,CPE
2/4/2021,168992,180260,86,53,,46070,8343,23,9,1075,12,5784,,266.83,Egypt,CPE
1/4/2021,73073,74871,43,28,,16052,2938,17,7,1245,8,2001,,193.93,Egypt,CPE
31/03/2021,19219,21847,109,9,145,,,7,5,21,3,,13,109.45,Egypt,CPL
31/03/2021,395969,403723,1106,116,30263,29039,2278,,4,114,,1434,,325.46,Egypt,CPMR
31/03/2021,20059,22413,1838,280,4594,2724,570,3,1,27,1,294,,61.88,Egypt,CPC
31/03/2021,236356,244518,168,52,95503,94991,23057,50,20,260,14,27931,,353.64,Egypt,CPE
30/03/2021,15888,18875,99,11,129,,,11,4,14,1,,15,101.12,Egypt,CPL
30/03/2021,394624,407297,1006,90,29020,27899,2067,3,2,109,1,1341,,315.51,Egypt,CPMR
30/03/2021,21888,24258,1782,320,4685,2868,638,2,,31,2,310,,62,Egypt,CPC
30/03/2021,200865,211009,204,71,91678,91171,22652,47,31,211,14,27219,,352.7,Egypt,CPE
29/03/2021,16660,19436,100,10,122,,,5,3,13,1,,13,113.08,Egypt,CPL
29/03/2021,451073,451254,1096,103,31222,30016,2298,3,4,103,,1474,,315.61,Egypt,CPMR
29/03/2021,22188,24009,1507,224,4806,3273,644,5,1,20,,298,,67.16,Egypt,CPC
29/03/2021,205601,218177,127,40,91901,91468,22344,30,36,219,21,26150,,349.45,Egypt,CPE
28/03/2021,20808,25383,171,16,204,,,8,7,14,4,,16,103.34,Egypt,CPL
28/03/2021,446694,448647,1191,117,33015,31694,2606,6,5,119,,1596,,339.93,Egypt,CPMR
28/03/2021,20940,23821,1689,240,4883,3154,724,3,2,34,1,304,,66.16,Egypt,CPC
28/03/2021,194380,212819,178,59,94174,93670,24306,38,37,237,14,29094,,371.29,Egypt,CPE
27/03/2021,20636,23609,159,13,203,,,7,5,27,5,,16,101.14,Egypt,CPL
27/03/2021,389302,394496,1254,110,33752,32346,2642,2,5,145,,1666,,325.22,Egypt,CPMR
27/03/2021,21153,23633,1674,273,4644,2924,680,5,,40,1,326,,68.49,Egypt,CPC
27/03/2021,219056,245212,156,99,41741,39461,7183,58,21,993,16,4790,,411.1,Egypt,CPE
26/03/2021,17340,20404,136,6,169,,,13,,18,2,,15,99.97,Egypt,CPL
26/03/2021,395792,400508,1105,93,32204,30977,2446,3,3,115,1,1540,,340.66,Egypt,CPMR
26/03/2021,20869,23459,1552,261,4386,2794,606,4,3,33,,292,,68.27,Egypt,CPC
26/03/2021,396742,461109,356,262,89611,86675,17157,100,40,1206,35,21052,,876.84,Egypt,CPE
25/03/2021,15511,18257,111,6,135,,,9,2,10,3,,14,101.36,Egypt,CPL
25/03/2021,372998,372998,1005,90,30315,29190,2381,5,6,109,,1547,,312.69,Egypt,CPMR
25/03/2021,17836,19999,1443,207,3924,2452,512,4,,24,1,239,,61.63,Egypt,CPC
25/03/2021,291842,333774,172,106,84113,81348,16030,46,24,1987,20,19748,,818.5,Egypt,CPE
24/03/2021,16300,19398,138,12,167,,,12,4,10,3,,20,99.74,Egypt,CPL
24/03/2021,419256,421631,1032,96,32941,31771,2428,1,1,135,1,1587,,321.3,Egypt,CPMR
24/03/2021,19936,22616,1744,243,4430,2646,544,4,1,33,2,297,,61.97,Egypt,CPC
24/03/2021,258295,300533,38,22,91069,90687,17305,26,8,294,16,21458,,554.97,Egypt,CPE
23/03/2021,14744,18090,91,10,129,,,7,2,26,3,,12,97.55,Egypt,CPL
23/03/2021,450119,450119,1158,92,32021,30730,2383,1,4,128,,1553,,316.58,Egypt,CPMR
23/03/2021,22020,25311,2094,347,5076,2941,644,4,1,33,3,411,,61.95,Egypt,CPC
23/03/2021,273156,320012,43,24,96026,95601,17602,22,15,331,14,22486,,552.3,Egypt,CPE
22/03/2021,15052,18564,88,4,115,,,6,4,16,1,,8,98.99,Egypt,CPL
22/03/2021,515414,515414,1149,89,33970,32732,2472,,,89,,1642,,313.15,Egypt,CPMR
22/03/2021,23049,26948,2254,378,5396,3111,688,2,,28,1,426,,68.6,Egypt,CPC
22/03/2021,240581,265887,535,439,41747,39284,8070,76,31,736,23,5510,,499.59,Egypt,CPE
21/03/2021,14259,18055,103,12,125,,,5,3,14,,,20,96.89,Egypt,CPL
21/03/2021,339400,339400,715,64,17422,16647,1230,,4,56,,833,,176.65,Egypt,CPMR
21/03/2021,13901,15291,1347,203,3020,1662,349,1,,9,1,200,,41.89,Egypt,CPC
21/03/2021,254279,280899,433,358,47573,44841,8875,69,40,1125,25,6065,,531.49,Egypt,CPE
20/03/2021,14600,18889,123,15,169,,,17,4,20,5,,25,96.8,Egypt,CPL
20/03/2021,329864,336586,1048,77,22180,21059,1610,4,4,65,,864,,260.68,Egypt,CPMR
20/03/2021,15704,17383,1346,108,3535,2161,283,4,,23,1,118,,53.63,Egypt,CPC
20/03/2021,178656,207970,288,246,17445,14984,2797,57,14,1233,15,1385,,433.35,Egypt,CPE
19/03/2021,15040,19412,120,24,160,,,14,2,22,2,,32,94.74,Egypt,CPL
19/03/2021,357262,357262,1021,90,24629,23512,1739,4,6,86,,904,,265.74,Egypt,CPMR
